"id","ts","stage","stage_name","spectrum","temp1","temp2","humidity","soil_pct","light_lux","vibration","pump_on","pump_status","light_hrs_today","harvest_eta_days","health_score"
"472","2026-04-09 22:09:54","2","Bloom","bloom","25.6","25.6","62.8","53.5","441","0","0","healthy","12.5","15","92"
"473","2026-04-09 22:19:54","2","Bloom","bloom","25.9","25.9","63.2","54","444","0","1","healthy","12.5","15","93"
"474","2026-04-09 22:29:54","2","Bloom","bloom","26.2","26.2","63.6","54.5","447","0","0","healthy","12.5","15","94"
"475","2026-04-09 22:39:54","2","Bloom","bloom","26.5","26.5","64","55","300","0","0","healthy","12.5","15","85"
"476","2026-04-09 22:49:54","2","Bloom","bloom","26.8","26.8","64.4","55.5","303","0","1","healthy","12.5","15","86"
"477","2026-04-09 22:59:54","2","Bloom","bloom","27.1","27.1","64.8","56","306","0","0","healthy","12.5","15","87"
"478","2026-04-09 23:09:54","2","Bloom","bloom","27.4","27.4","65.2","56.5","309","0","0","healthy","12.5","15","88"
"479","2026-04-09 23:19:54","2","Bloom","bloom","27.7","27.7","65.6","57","312","0","1","healthy","12.5","15","89"
"480","2026-04-09 23:29:54","2","Bloom","bloom","28","28","66","57.5","315","0","0","healthy","12.5","15","90"
"481","2026-04-09 23:39:54","2","Bloom","bloom","28.3","28.3","66.4","58","318","0","0","healthy","12.5","15","91"
"482","2026-04-09 23:49:54","2","Bloom","bloom","28.6","28.6","66.8","58.5","321","0","1","healthy","12.5","15","92"
"483","2026-04-09 23:59:54","2","Bloom","bloom","28.9","28.9","67.2","59","324","0","0","healthy","12.5","15","93"
"484","2026-04-10 00:09:54","2","Bloom","bloom","29.2","29.2","67.6","59.5","327","0","0","healthy","12.5","15","94"
"485","2026-04-10 00:19:54","2","Bloom","bloom","25","25","60","50","330","0","1","healthy","12.5","15","85"
"486","2026-04-10 00:29:54","2","Bloom","bloom","25.3","25.3","60.4","50.5","333","0","0","healthy","12.5","15","86"
"487","2026-04-10 00:39:54","2","Bloom","bloom","25.6","25.6","60.8","51","336","0","0","healthy","12.5","15","87"
"488","2026-04-10 00:49:54","2","Bloom","bloom","25.9","25.9","61.2","51.5","339","0","1","healthy","12.5","15","88"
"489","2026-04-10 00:59:54","2","Bloom","bloom","26.2","26.2","61.6","52","342","0","0","healthy","12.5","15","89"
"490","2026-04-10 01:09:54","2","Bloom","bloom","26.5","26.5","62","52.5","345","0","0","healthy","12.5","15","90"
"491","2026-04-10 01:19:54","2","Bloom","bloom","26.8","26.8","62.4","53","348","0","1","healthy","12.5","15","91"
"492","2026-04-10 01:29:54","2","Bloom","bloom","27.1","27.1","62.8","53.5","351","0","0","healthy","12.5","15","92"
"493","2026-04-10 01:39:54","2","Bloom","bloom","27.4","27.4","63.2","54","354","0","0","healthy","12.5","15","93"
"494","2026-04-10 01:49:54","2","Bloom","bloom","27.7","27.7","63.6","54.5","357","0","1","healthy","12.5","15","94"
"495","2026-04-10 01:59:54","2","Bloom","bloom","28","28","64","55","360","0","0","healthy","12.5","15","85"
"496","2026-04-10 02:09:54","2","Bloom","bloom","28.3","28.3","64.4","55.5","363","0","0","healthy","12.5","15","86"
"497","2026-04-10 02:19:54","2","Bloom","bloom","28.6","28.6","64.8","56","366","0","1","healthy","12.5","15","87"
"498","2026-04-10 02:29:54","2","Bloom","bloom","28.9","28.9","65.2","56.5","369","0","0","healthy","12.5","15","88"
"499","2026-04-10 02:39:54","2","Bloom","bloom","29.2","29.2","65.6","57","372","0","0","healthy","12.5","15","89"
"500","2026-04-10 02:49:54","2","Bloom","bloom","25","25","66","57.5","375","0","1","healthy","12.5","15","90"
"501","2026-04-10 02:59:54","2","Bloom","bloom","25.3","25.3","66.4","58","378","0","0","healthy","12.5","15","91"
"502","2026-04-10 03:09:54","2","Bloom","bloom","25.6","25.6","66.8","58.5","381","0","0","healthy","12.5","15","92"
"503","2026-04-10 03:19:54","2","Bloom","bloom","25.9","25.9","67.2","59","384","0","1","healthy","12.5","15","93"
"504","2026-04-10 03:29:54","2","Bloom","bloom","26.2","26.2","67.6","59.5","387","0","0","healthy","12.5","15","94"
"505","2026-04-10 03:39:54","2","Bloom","bloom","26.5","26.5","60","50","390","0","0","healthy","12.5","15","85"
"506","2026-04-10 03:49:54","2","Bloom","bloom","26.8","26.8","60.4","50.5","393","0","1","healthy","12.5","15","86"
"507","2026-04-10 03:59:54","2","Bloom","bloom","27.1","27.1","60.8","51","396","0","0","healthy","12.5","15","87"
"508","2026-04-10 04:09:54","2","Bloom","bloom","27.4","27.4","61.2","51.5","399","0","0","healthy","12.5","15","88"
"509","2026-04-10 04:19:54","2","Bloom","bloom","27.7","27.7","61.6","52","402","0","1","healthy","12.5","15","89"
"510","2026-04-10 04:29:54","2","Bloom","bloom","28","28","62","52.5","405","0","0","healthy","12.5","15","90"
"511","2026-04-10 04:39:54","2","Bloom","bloom","28.3","28.3","62.4","53","408","0","0","healthy","12.5","15","91"
"512","2026-04-10 04:49:54","2","Bloom","bloom","28.6","28.6","62.8","53.5","411","0","1","healthy","12.5","15","92"
"513","2026-04-10 04:59:54","2","Bloom","bloom","28.9","28.9","63.2","54","414","0","0","healthy","12.5","15","93"
"514","2026-04-10 05:09:54","2","Bloom","bloom","29.2","29.2","63.6","54.5","417","0","0","healthy","12.5","15","94"
"515","2026-04-10 05:19:54","2","Bloom","bloom","25","25","64","55","420","0","1","healthy","12.5","15","85"
"516","2026-04-10 05:29:54","2","Bloom","bloom","25.3","25.3","64.4","55.5","423","0","0","healthy","12.5","15","86"
"517","2026-04-10 05:39:54","2","Bloom","bloom","25.6","25.6","64.8","56","426","0","0","healthy","12.5","15","87"
"518","2026-04-10 05:49:54","2","Bloom","bloom","25.9","25.9","65.2","56.5","429","0","1","healthy","12.5","15","88"
"519","2026-04-10 05:59:54","2","Bloom","bloom","26.2","26.2","65.6","57","432","0","0","healthy","12.5","15","89"
"520","2026-04-10 06:09:54","2","Bloom","bloom","26.5","26.5","66","57.5","435","0","0","healthy","12.5","15","90"
"521","2026-04-10 06:19:54","2","Bloom","bloom","26.8","26.8","66.4","58","438","0","1","healthy","12.5","15","91"
"522","2026-04-10 06:29:54","2","Bloom","bloom","27.1","27.1","66.8","58.5","441","0","0","healthy","12.5","15","92"
"523","2026-04-10 06:39:54","2","Bloom","bloom","27.4","27.4","67.2","59","444","0","0","healthy","12.5","15","93"
"524","2026-04-10 06:49:54","2","Bloom","bloom","27.7","27.7","67.6","59.5","447","0","1","healthy","12.5","15","94"
"525","2026-04-10 06:59:54","2","Bloom","bloom","28","28","60","50","300","0","0","healthy","12.5","15","85"
"526","2026-04-10 07:09:54","2","Bloom","bloom","28.3","28.3","60.4","50.5","303","0","0","healthy","12.5","15","86"
"527","2026-04-10 07:19:54","2","Bloom","bloom","28.6","28.6","60.8","51","306","0","1","healthy","12.5","15","87"
"528","2026-04-10 07:29:54","2","Bloom","bloom","28.9","28.9","61.2","51.5","309","0","0","healthy","12.5","15","88"
"529","2026-04-10 07:39:54","2","Bloom","bloom","29.2","29.2","61.6","52","312","0","0","healthy","12.5","15","89"
"530","2026-04-10 07:49:54","2","Bloom","bloom","25","25","62","52.5","315","0","1","healthy","12.5","15","90"
"531","2026-04-10 07:59:54","2","Bloom","bloom","25.3","25.3","62.4","53","318","0","0","healthy","12.5","15","91"
"532","2026-04-10 08:09:54","2","Bloom","bloom","25.6","25.6","62.8","53.5","321","0","0","healthy","12.5","15","92"
"533","2026-04-10 08:19:54","2","Bloom","bloom","25.9","25.9","63.2","54","324","0","1","healthy","12.5","15","93"
"534","2026-04-10 08:29:54","2","Bloom","bloom","26.2","26.2","63.6","54.5","327","0","0","healthy","12.5","15","94"
"535","2026-04-10 08:39:54","2","Bloom","bloom","26.5","26.5","64","55","330","0","0","healthy","12.5","15","85"
"536","2026-04-10 08:49:54","2","Bloom","bloom","26.8","26.8","64.4","55.5","333","0","1","healthy","12.5","15","86"
"537","2026-04-10 08:59:54","2","Bloom","bloom","27.1","27.1","64.8","56","336","0","0","healthy","12.5","15","87"
"538","2026-04-10 09:09:54","2","Bloom","bloom","27.4","27.4","65.2","56.5","339","0","0","healthy","12.5","15","88"
"539","2026-04-10 09:19:54","2","Bloom","bloom","27.7","27.7","65.6","57","342","0","1","healthy","12.5","15","89"
"540","2026-04-10 09:29:54","2","Bloom","bloom","28","28","66","57.5","345","0","0","healthy","12.5","15","90"
"541","2026-04-10 09:39:54","2","Bloom","bloom","28.3","28.3","66.4","58","348","0","0","healthy","12.5","15","91"
"542","2026-04-10 09:49:54","2","Bloom","bloom","28.6","28.6","66.8","58.5","351","0","1","healthy","12.5","15","92"
"543","2026-04-10 09:59:54","2","Bloom","bloom","28.9","28.9","67.2","59","354","0","0","healthy","12.5","15","93"
"544","2026-04-10 10:09:54","2","Bloom","bloom","29.2","29.2","67.6","59.5","357","0","0","healthy","12.5","15","94"
"545","2026-04-10 10:19:54","2","Bloom","bloom","25","25","60","50","360","0","1","healthy","12.5","15","85"
"546","2026-04-10 10:29:54","2","Bloom","bloom","25.3","25.3","60.4","50.5","363","0","0","healthy","12.5","15","86"
"547","2026-04-10 10:39:54","2","Bloom","bloom","25.6","25.6","60.8","51","366","0","0","healthy","12.5","15","87"
"548","2026-04-10 10:49:54","2","Bloom","bloom","25.9","25.9","61.2","51.5","369","0","1","healthy","12.5","15","88"
"549","2026-04-10 10:59:54","2","Bloom","bloom","26.2","26.2","61.6","52","372","0","0","healthy","12.5","15","89"
"550","2026-04-10 11:09:54","2","Bloom","bloom","26.5","26.5","62","52.5","375","0","0","healthy","12.5","15","90"
"551","2026-04-10 11:19:54","2","Bloom","bloom","26.8","26.8","62.4","53","378","0","1","healthy","12.5","15","91"
"552","2026-04-10 11:29:54","2","Bloom","bloom","27.1","27.1","62.8","53.5","381","0","0","healthy","12.5","15","92"
"553","2026-04-10 11:39:54","2","Bloom","bloom","27.4","27.4","63.2","54","384","0","0","healthy","12.5","15","93"
"554","2026-04-10 11:49:54","2","Bloom","bloom","27.7","27.7","63.6","54.5","387","0","1","healthy","12.5","15","94"
"555","2026-04-10 11:59:54","2","Bloom","bloom","28","28","64","55","390","0","0","healthy","12.5","15","85"
"556","2026-04-10 12:09:54","2","Bloom","bloom","28.3","28.3","64.4","55.5","393","0","0","healthy","12.5","15","86"
"557","2026-04-10 12:19:54","2","Bloom","bloom","28.6","28.6","64.8","56","396","0","1","healthy","12.5","15","87"
"558","2026-04-10 12:29:54","2","Bloom","bloom","28.9","28.9","65.2","56.5","399","0","0","healthy","12.5","15","88"
"559","2026-04-10 12:39:54","2","Bloom","bloom","29.2","29.2","65.6","57","402","0","0","healthy","12.5","15","89"
"560","2026-04-10 12:49:54","2","Bloom","bloom","25","25","66","57.5","405","0","1","healthy","12.5","15","90"
"561","2026-04-10 12:59:54","2","Bloom","bloom","25.3","25.3","66.4","58","408","0","0","healthy","12.5","15","91"
"562","2026-04-10 13:09:54","2","Bloom","bloom","25.6","25.6","66.8","58.5","411","0","0","healthy","12.5","15","92"
"563","2026-04-10 13:19:54","2","Bloom","bloom","25.9","25.9","67.2","59","414","0","1","healthy","12.5","15","93"
"564","2026-04-10 13:29:54","2","Bloom","bloom","26.2","26.2","67.6","59.5","417","0","0","healthy","12.5","15","94"
"565","2026-04-10 13:39:54","2","Bloom","bloom","26.5","26.5","60","50","420","0","0","healthy","12.5","15","85"
"566","2026-04-10 13:49:54","2","Bloom","bloom","26.8","26.8","60.4","50.5","423","0","1","healthy","12.5","15","86"
"567","2026-04-10 13:59:54","2","Bloom","bloom","27.1","27.1","60.8","51","426","0","0","healthy","12.5","15","87"
"568","2026-04-10 14:09:54","2","Bloom","bloom","27.4","27.4","61.2","51.5","429","0","0","healthy","12.5","15","88"
"569","2026-04-10 14:19:54","2","Bloom","bloom","27.7","27.7","61.6","52","432","0","1","healthy","12.5","15","89"
"570","2026-04-10 14:29:54","2","Bloom","bloom","28","28","62","52.5","435","0","0","healthy","12.5","15","90"
"571","2026-04-10 14:39:54","2","Bloom","bloom","28.3","28.3","62.4","53","438","0","0","healthy","12.5","15","91"
"572","2026-04-10 14:49:54","2","Bloom","bloom","28.6","28.6","62.8","53.5","441","0","1","healthy","12.5","15","92"
"573","2026-04-10 14:59:54","2","Bloom","bloom","28.9","28.9","63.2","54","444","0","0","healthy","12.5","15","93"
"574","2026-04-10 15:09:54","2","Bloom","bloom","29.2","29.2","63.6","54.5","447","0","0","healthy","12.5","15","94"
"575","2026-04-10 15:19:54","2","Bloom","bloom","25","25","64","55","300","0","1","healthy","12.5","15","85"
"576","2026-04-10 15:29:54","2","Bloom","bloom","25.3","25.3","64.4","55.5","303","0","0","healthy","12.5","15","86"
"577","2026-04-10 15:39:54","2","Bloom","bloom","25.6","25.6","64.8","56","306","0","0","healthy","12.5","15","87"
"578","2026-04-10 15:49:54","2","Bloom","bloom","25.9","25.9","65.2","56.5","309","0","1","healthy","12.5","15","88"
"579","2026-04-10 15:59:54","2","Bloom","bloom","26.2","26.2","65.6","57","312","0","0","healthy","12.5","15","89"
"580","2026-04-10 16:09:54","2","Bloom","bloom","26.5","26.5","66","57.5","315","0","0","healthy","12.5","15","90"
"581","2026-04-10 16:19:54","2","Bloom","bloom","26.8","26.8","66.4","58","318","0","1","healthy","12.5","15","91"
"582","2026-04-10 16:29:54","2","Bloom","bloom","27.1","27.1","66.8","58.5","321","0","0","healthy","12.5","15","92"
"583","2026-04-10 16:39:54","2","Bloom","bloom","27.4","27.4","67.2","59","324","0","0","healthy","12.5","15","93"
"584","2026-04-10 16:49:54","2","Bloom","bloom","27.7","27.7","67.6","59.5","327","0","1","healthy","12.5","15","94"
"585","2026-04-10 16:59:54","2","Bloom","bloom","28","28","60","50","330","0","0","healthy","12.5","15","85"
"586","2026-04-10 17:09:54","2","Bloom","bloom","28.3","28.3","60.4","50.5","333","0","0","healthy","12.5","15","86"
"587","2026-04-10 17:19:54","2","Bloom","bloom","28.6","28.6","60.8","51","336","0","1","healthy","12.5","15","87"
"588","2026-04-10 17:29:54","2","Bloom","bloom","28.9","28.9","61.2","51.5","339","0","0","healthy","12.5","15","88"
"589","2026-04-10 17:39:54","2","Bloom","bloom","29.2","29.2","61.6","52","342","0","0","healthy","12.5","15","89"
"590","2026-04-10 17:49:54","2","Bloom","bloom","25","25","62","52.5","345","0","1","healthy","12.5","15","90"
"591","2026-04-10 17:59:54","2","Bloom","bloom","25.3","25.3","62.4","53","348","0","0","healthy","12.5","15","91"
"592","2026-04-10 18:09:54","2","Bloom","bloom","25.6","25.6","62.8","53.5","351","0","0","healthy","12.5","15","92"
"593","2026-04-11 18:27:46","0","Seedling","OFF","31","32","91.5","100","167.8","0","0","IDLE","4.18","14","80"
"594","2026-04-11 18:37:48","0","Seedling","OFF","31","32","86.5","100","156","0","0","IDLE","4.34","14","80"
"595","2026-04-11 18:47:49","0","Seedling","OFF","31","32","91.5","100","150.7","0","0","IDLE","4.51","14","80"
"596","2026-04-11 18:57:49","0","Seedling","OFF","31","32","83","99.5","0","0","0","IDLE","4.51","14","80"
"597","2026-04-11 19:07:50","0","Seedling","OFF","31","32","88","99.8","0","0","0","IDLE","4.51","14","80"
"598","2026-04-11 19:17:51","0","Seedling","OFF","31","32","89.5","99.9","0","0","0","IDLE","4.51","14","80"
"599","2026-04-11 19:27:53","0","Seedling","OFF","31","32","90","100","0","0","0","IDLE","4.51","14","80"
"600","2026-04-11 19:37:54","0","Seedling","OFF","31","32","91","99.7","0","0","0","IDLE","4.51","14","80"
"601","2026-04-11 19:47:55","0","Seedling","OFF","31","32","92","99.5","0","0","0","IDLE","4.51","14","80"
"602","2026-04-11 19:57:55","0","Seedling","OFF","31","32","91","99.8","0","0","0","IDLE","4.51","14","80"
"603","2026-04-11 20:07:56","0","Seedling","OFF","31","32","91.5","99.9","0","0","0","IDLE","4.51","14","80"
"604","2026-04-11 20:17:57","0","Seedling","OFF","32","32","90.5","99.6","0","0","0","IDLE","4.51","14","80"
"605","2026-04-11 20:27:59","0","Seedling","OFF","31","32","91","99.9","0","0","0","IDLE","4.51","14","80"
"606","2026-04-11 20:38:00","0","Seedling","OFF","31","32","91","99.8","0","0","0","IDLE","4.51","14","80"
"607","2026-04-11 20:48:00","0","Seedling","OFF","32","32","92","99.8","0","0","0","IDLE","4.51","14","80"
"608","2026-04-11 20:58:01","0","Seedling","OFF","32","32","90.5","99.6","0","0","0","IDLE","4.51","14","80"
"609","2026-04-11 21:08:03","0","Seedling","OFF","32","32","90.5","99.9","0","0","0","IDLE","4.51","14","80"
"610","2026-04-11 21:18:03","0","Seedling","OFF","32","32","91","99.6","0","0","0","IDLE","4.51","14","80"
"611","2026-04-11 21:28:04","0","Seedling","OFF","32","32","90","99.9","0","0","0","IDLE","4.51","14","80"
"612","2026-04-11 21:38:06","0","Seedling","OFF","32","32","91.5","99.9","0","0","0","IDLE","4.51","14","80"
"613","2026-04-11 21:48:06","0","Seedling","OFF","32","32","91","99.9","0","0","0","IDLE","4.51","14","80"
"614","2026-04-11 21:58:07","0","Seedling","OFF","32","33","90.5","99.9","0","0","0","IDLE","4.51","14","80"
"615","2026-04-11 22:08:08","0","Seedling","OFF","32","33","92","99.5","0","0","0","IDLE","4.51","14","80"
"616","2026-04-11 22:18:09","0","Seedling","OFF","32","33","92","99.4","0","0","0","IDLE","4.51","14","80"
"617","2026-04-11 22:28:10","0","Seedling","OFF","32","33","90","100","121.1","0","0","IDLE","4.68","14","80"
"618","2026-04-11 22:38:12","0","Seedling","OFF","32","33","91","100","164.1","0","0","IDLE","4.84","14","80"
"619","2026-04-11 22:48:12","0","Seedling","OFF","32","33","89","99.8","155.8","0","0","IDLE","5.01","14","80"
"620","2026-04-11 22:58:13","0","Seedling","OFF","32","33","89","100","158","0","0","IDLE","5.18","14","80"
"621","2026-04-11 23:08:14","0","Seedling","OFF","32","33","90","100","156","0","0","IDLE","5.34","14","80"
"622","2026-04-11 23:18:15","0","Seedling","OFF","32","33","90.5","100","156.3","0","0","IDLE","5.51","14","80"
"623","2026-04-11 23:28:16","0","Seedling","OFF","32","32","85.5","100","147.5","0","0","IDLE","5.68","14","80"
"624","2026-04-11 23:38:17","0","Seedling","OFF","32","32","94","100","153.1","0","0","IDLE","5.85","14","80"
"625","2026-04-11 23:48:18","0","Seedling","OFF","32","32","89","100","148.2","0","0","IDLE","6.01","14","80"
"626","2026-04-11 23:58:19","0","Seedling","OFF","32","32","89","99.8","145.3","0","0","IDLE","6.18","14","80"
"627","2026-04-12 00:08:20","0","Seedling","OFF","32","32","93","99.9","152.4","0","0","IDLE","6.35","14","80"
"628","2026-04-12 00:18:21","0","Seedling","OFF","32","32","89","100","132.1","0","0","IDLE","6.51","14","80"
"629","2026-04-12 00:28:22","0","Seedling","OFF","32","32","91","99.4","0","0","0","IDLE","6.51","14","80"
"630","2026-04-12 00:38:23","0","Seedling","OFF","32","32","88.5","99.6","0","0","0","IDLE","6.51","14","80"
"631","2026-04-12 00:48:24","0","Seedling","OFF","32","32","91.5","99.7","0","0","0","IDLE","6.51","14","80"
"632","2026-04-12 00:58:25","0","Seedling","OFF","32","32","93","99.9","0","0","0","IDLE","6.51","14","80"
"633","2026-04-12 01:08:26","0","Seedling","OFF","32","32","93","99.5","0","0","0","IDLE","6.51","14","80"
"634","2026-04-12 01:18:27","0","Seedling","OFF","32","32","93.5","99.5","0","0","0","IDLE","6.51","14","80"
"635","2026-04-12 01:28:28","0","Seedling","OFF","32","32","94","99.8","0","0","0","IDLE","6.51","14","80"
"636","2026-04-12 01:38:29","0","Seedling","OFF","32","32","93","100","0","0","0","IDLE","6.51","14","80"
"637","2026-04-12 01:48:30","0","Seedling","OFF","32","32","93.5","99.6","0","0","0","IDLE","6.51","14","80"
"638","2026-04-12 01:58:31","0","Seedling","OFF","32","32","93.5","99.9","0","0","0","IDLE","6.51","14","80"
"639","2026-04-12 02:08:32","0","Seedling","OFF","32","32","93.5","100","0","0","0","IDLE","6.51","14","80"
"640","2026-04-12 02:18:33","0","Seedling","OFF","31","32","92.5","99.9","0","0","0","IDLE","6.51","14","80"
"641","2026-04-12 02:28:34","0","Seedling","OFF","31","32","92","100","0","0","0","IDLE","6.51","14","80"
"642","2026-04-12 02:38:35","0","Seedling","OFF","31","32","92.5","99.8","0","0","0","IDLE","6.51","14","80"
"643","2026-04-12 02:48:36","0","Seedling","OFF","31","32","94","99.8","0","0","0","IDLE","6.51","14","80"
"644","2026-04-12 02:58:37","0","Seedling","OFF","31","32","94","99.5","0","0","0","IDLE","6.51","14","80"
"645","2026-04-12 03:08:38","0","Seedling","OFF","31","32","94.5","100","0","0","0","IDLE","6.51","14","80"
"646","2026-04-12 03:18:39","0","Seedling","OFF","31","32","92","99.7","0","0","0","IDLE","6.51","14","80"
"647","2026-04-12 03:28:40","0","Seedling","OFF","31","32","93.5","99.9","0","0","0","IDLE","6.51","14","80"
"648","2026-04-12 03:38:41","0","Seedling","OFF","31","32","92","99.9","0","0","0","IDLE","6.51","14","80"
"649","2026-04-12 03:48:42","0","Seedling","OFF","31","32","94.5","99.9","0","0","0","IDLE","6.51","14","80"
"650","2026-04-12 03:58:43","0","Seedling","OFF","31","32","93","99.8","0","0","0","IDLE","6.51","14","80"
"651","2026-04-12 04:08:44","0","Seedling","OFF","31","32","93","99.6","0","0","0","IDLE","6.51","14","80"
"652","2026-04-12 04:18:45","0","Seedling","OFF","31","32","92.5","99.7","0","0","0","IDLE","6.51","14","80"
"653","2026-04-12 04:28:46","0","Seedling","OFF","31","32","93","100","0","0","0","IDLE","6.51","14","80"
"654","2026-04-12 04:38:47","0","Seedling","OFF","31","32","92.5","99.4","0","0","0","IDLE","6.51","14","80"
"655","2026-04-12 04:48:48","0","Seedling","OFF","31","32","93.5","99.5","0","0","0","IDLE","6.51","14","80"
"656","2026-04-12 04:58:49","0","Seedling","OFF","31","32","92","99.5","0","0","0","IDLE","6.51","14","80"
"657","2026-04-12 05:08:50","0","Seedling","OFF","31","32","93","100","0","0","0","IDLE","6.51","14","80"
"658","2026-04-12 05:18:51","0","Seedling","OFF","31","32","94","99.8","0","0","0","IDLE","6.51","14","80"
"659","2026-04-12 05:28:52","0","Seedling","OFF","31","32","91.5","100","0","0","0","IDLE","6.51","14","80"
"660","2026-04-12 05:38:53","0","Seedling","OFF","31","32","94","99.8","0","0","0","IDLE","6.51","14","80"
"661","2026-04-12 05:48:54","0","Seedling","OFF","31","32","92","100","0","0","0","IDLE","6.51","14","80"
"662","2026-04-12 05:58:55","0","Seedling","OFF","31","32","93.5","99.4","0","0","0","IDLE","6.51","14","80"
"663","2026-04-12 06:08:56","0","Seedling","OFF","31","32","93.5","100","0","0","0","IDLE","6.51","14","80"
"664","2026-04-12 06:18:57","0","Seedling","OFF","31","32","93.5","100","0","0","0","IDLE","6.51","14","80"
"665","2026-04-12 06:28:58","0","Seedling","OFF","31","32","94","99.6","0","0","0","IDLE","6.51","14","80"
"666","2026-04-12 06:38:58","0","Seedling","OFF","31","32","95","100","0","0","0","IDLE","6.51","14","80"
"667","2026-04-12 06:49:00","0","Seedling","OFF","31","32","90.5","99.8","0","0","0","IDLE","6.51","14","80"
"668","2026-04-12 06:59:00","0","Seedling","OFF","31","32","94","99.6","7.8","0","0","IDLE","6.51","14","80"
"669","2026-04-12 07:09:02","0","Seedling","OFF","31","32","91","100","25.2","0","0","IDLE","6.51","14","80"
"670","2026-04-12 07:19:03","0","Seedling","OFF","31","32","93.5","100","38.8","0","0","IDLE","6.51","14","80"
"671","2026-04-12 07:29:04","0","Seedling","OFF","31","32","92.5","99.7","50.3","0","0","IDLE","6.68","14","80"
"672","2026-04-12 07:39:05","0","Seedling","OFF","31","32","94","99.8","62.5","0","0","IDLE","6.85","14","80"
"673","2026-04-12 07:49:05","0","Seedling","OFF","31","32","93.5","100","69.4","0","0","IDLE","7.01","14","80"
"674","2026-04-12 07:59:07","0","Seedling","OFF","31","32","94","100","80.8","0","0","IDLE","7.18","14","80"
"675","2026-04-12 08:09:08","0","Seedling","OFF","31","32","90.5","100","84.7","0","0","IDLE","7.35","14","80"
"676","2026-04-12 08:19:08","0","Seedling","OFF","31","32","93","100","95","0","0","IDLE","7.52","14","80"
"677","2026-04-12 08:29:10","0","Seedling","OFF","31","32","93","100","98.9","0","0","IDLE","7.68","14","80"
"678","2026-04-12 08:39:11","0","Seedling","OFF","31","32","91.5","99.8","109.4","0","0","IDLE","7.85","14","80"
"679","2026-04-12 08:49:12","0","Seedling","OFF","31","32","92","100","112.8","0","0","IDLE","8.02","14","80"
"680","2026-04-12 08:59:12","0","Seedling","OFF","31","32","91.5","100","121.4","0","0","IDLE","8.18","14","80"
"681","2026-04-12 09:09:13","0","Seedling","OFF","31","32","89.5","100","128.4","0","0","IDLE","8.35","14","80"
"682","2026-04-12 09:19:15","0","Seedling","OFF","31","32","92.5","100","133.1","0","0","IDLE","8.52","14","80"
"683","2026-04-12 09:29:16","0","Seedling","OFF","31","31","90","100","134.8","0","0","IDLE","8.68","14","80"
"684","2026-04-12 09:39:16","0","Seedling","OFF","31","32","91","100","138.5","0","0","IDLE","8.85","14","80"
"685","2026-04-12 09:49:17","0","Seedling","OFF","31","32","89.5","100","214.4","0","0","IDLE","9.02","14","80"
"686","2026-04-12 09:59:18","0","Seedling","OFF","31","32","89.5","100","239.3","0","0","IDLE","9.19","14","80"
"687","2026-04-12 10:09:19","0","Seedling","OFF","31","32","87.5","100","263.5","0","0","IDLE","9.35","14","80"
"688","2026-04-12 10:19:20","0","Seedling","OFF","31","32","92","99.9","246.9","0","0","IDLE","9.52","14","80"
"689","2026-04-12 10:29:21","0","Seedling","OFF","31","32","89.5","100","280.6","0","0","IDLE","9.69","14","80"
"690","2026-04-12 10:39:23","0","Seedling","OFF","31","32","76.5","100","113.1","0","0","IDLE","9.85","14","90"
"691","2026-04-12 10:49:23","0","Seedling","OFF","31","32","82","100","316.5","0","0","IDLE","10.02","14","80"
"692","2026-04-12 10:59:24","0","Seedling","OFF","31","32","83.5","100","245.7","0","0","IDLE","10.19","14","80"
"693","2026-04-12 11:09:25","0","Seedling","OFF","29","29","75.5","99.9","353.4","0","0","IDLE","10.35","14","100"
"694","2026-04-12 11:19:26","0","Seedling","OFF","27","27","74.5","100","270.1","0","0","IDLE","10.52","14","100"
"695","2026-04-12 11:29:27","0","Seedling","OFF","26","26","73.5","100","375.1","0","0","IDLE","10.69","14","100"
"696","2026-04-12 11:39:28","0","Seedling","OFF","26","25","76","99.9","369","0","0","IDLE","10.85","14","100"
"697","2026-04-12 11:49:29","0","Seedling","OFF","25","24","77.5","100","365.6","0","0","IDLE","11.02","14","100"
"698","2026-04-12 11:59:30","0","Seedling","OFF","24","24","78.5","98.6","377.5","0","0","IDLE","11.19","14","100"
"699","2026-04-12 12:09:31","0","Seedling","OFF","24","24","76.5","100","375.3","0","0","IDLE","11.36","14","100"
"700","2026-04-12 12:19:32","0","Seedling","OFF","24","24","75.5","99.8","536.8","0","0","IDLE","11.52","14","100"
"701","2026-04-12 12:29:33","0","Seedling","OFF","25","25","80.5","99.9","541.1","0","0","IDLE","11.69","14","90"
"702","2026-04-12 12:39:34","0","Seedling","OFF","24","25","78.5","100","538.9","0","0","IDLE","11.86","14","100"
"703","2026-04-12 12:49:35","0","Seedling","OFF","24","24","81","99.3","120.9","0","0","IDLE","12.02","14","90"
"704","2026-04-12 12:59:36","0","Seedling","OFF","24","24","80","99.8","123.8","0","0","IDLE","12.19","14","100"
"705","2026-04-12 13:06:01","0","Seedling","OFF","28","0","77","100","44.7","0","0","IDLE","0","14","100"
"706","2026-04-12 13:10:28","0","Seedling","OFF","28","28","73.5","98.5","204.2","0","0","IDLE","0","14","100"
